route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
365-203,Weekend-1,1040-36503-60420-2-c88e9386,Papakura Interchange To Manukau Bus Station Via Porchester,,0,,1040-36503-9a71e2ae,0,0
365-203,Weekday-1,1040-36503-60900-2-5ce16c4a,Papakura Interchange To Manukau Bus Station Via Porchester,,0,,1040-36503-9a71e2ae,0,0
149-206,Weekday-1,1059-14901-38400-2-3037d251,Ranui To New Lynn Via Rosebank,,0,,1059-14901-fd6d13f3,0,0
365-203,Weekday-1,1040-36503-62100-2-5ce16c4a,Papakura Interchange To Manukau Bus Station Via Porchester,,0,,1040-36503-9a71e2ae,0,0
365-203,Sunday-1,1040-36503-62220-2-ae8054b0,Papakura Interchange To Manukau Bus Station Via Porchester,,0,,1040-36503-9a71e2ae,0,0
365-203,Saturday-1,1040-36503-62220-2-c88e9386,Papakura Interchange To Manukau Bus Station Via Porchester,,0,,1040-36503-9a71e2ae,0,0
365-203,Weekday-1,1040-36503-63300-2-5ce16c4a,Papakura Interchange To Manukau Bus Station Via Porchester,,0,,1040-36503-9a71e2ae,0,0
149-206,Weekday-1,1059-14901-40200-2-3037d251,Ranui To New Lynn Via Rosebank,,0,,1059-14901-fd6d13f3,0,0
365-203,Weekend-1,1040-36503-64020-2-ae8054b0,Papakura Interchange To Manukau Bus Station Via Porchester,,0,,1040-36503-9a71e2ae,0,0
365-203,Weekday-1,1040-36503-64500-2-a90e8efd,Papakura Interchange To Manukau Bus Station Via Porchester,,0,,1040-36503-9a71e2ae,0,0
365-203,Weekday-1,1040-36503-65700-2-78ef1057,Papakura Interchange To Manukau Bus Station Via Porchester,,0,,1040-36503-9a71e2ae,0,0
365-203,Weekend-1,1040-36503-65820-2-ae8054b0,Papakura Interchange To Manukau Bus Station Via Porchester,,0,,1040-36503-9a71e2ae,0,0
149-206,Weekday-1,1059-14901-42000-2-3037d251,Ranui To New Lynn Via Rosebank,,0,,1059-14901-fd6d13f3,0,0
365-203,Weekday-1,1040-36503-66900-2-22d537f9,Papakura Interchange To Manukau Bus Station Via Porchester,,0,,1040-36503-9a71e2ae,0,0
365-203,Weekend-1,1040-36503-67620-2-ae8054b0,Papakura Interchange To Manukau Bus Station Via Porchester,,0,,1040-36503-9a71e2ae,0,0
365-203,Weekday-1,1040-36503-68100-2-ae8054b0,Papakura Interchange To Manukau Bus Station Via Porchester,,0,,1040-36503-9a71e2ae,0,0
365-203,Weekday-1,1040-36503-69600-2-22d537f9,Papakura Interchange To Manukau Bus Station Via Porchester,,0,,1040-36503-9a71e2ae,0,0
149-206,Weekday-1,1059-14901-43800-2-3037d251,Ranui To New Lynn Via Rosebank,,0,,1059-14901-fd6d13f3,0,0
365-203,Sunday-1,1040-36503-69660-2-22d537f9,Papakura Interchange To Manukau Bus Station Via Porchester,,0,,1040-36503-9a71e2ae,0,0
365-203,Saturday-1,1040-36503-69660-2-ae8054b0,Papakura Interchange To Manukau Bus Station Via Porchester,,0,,1040-36503-9a71e2ae,0,0
365-203,Weekday-1,1040-36503-73200-2-22d537f9,Papakura Interchange To Manukau Bus Station Via Porchester,,0,,1040-36503-9a71e2ae,0,0
365-203,Sunday-1,1040-36503-73260-2-22d537f9,Papakura Interchange To Manukau Bus Station Via Porchester,,0,,1040-36503-9a71e2ae,0,0
149-206,Weekday-1,1059-14901-45600-2-3037d251,Ranui To New Lynn Via Rosebank,,0,,1059-14901-fd6d13f3,0,0
365-203,Saturday-1,1040-36503-73260-2-ae8054b0,Papakura Interchange To Manukau Bus Station Via Porchester,,0,,1040-36503-9a71e2ae,0,0
365-203,Weekday-1,1040-36503-76800-2-22d537f9,Papakura Interchange To Manukau Bus Station Via Porchester,,0,,1040-36503-9a71e2ae,0,0
365-203,Sunday-1,1040-36503-76860-2-22d537f9,Papakura Interchange To Manukau Bus Station Via Porchester,,0,,1040-36503-9a71e2ae,0,0
365-203,Saturday-1,1040-36503-76860-2-ae8054b0,Papakura Interchange To Manukau Bus Station Via Porchester,,0,,1040-36503-9a71e2ae,0,0
149-206,Weekday-1,1059-14901-47400-2-3037d251,Ranui To New Lynn Via Rosebank,,0,,1059-14901-fd6d13f3,0,0
365-203,Weekday-1,1040-36503-80400-2-22d537f9,Papakura Interchange To Manukau Bus Station Via Porchester,,0,,1040-36503-9a71e2ae,0,0
365-203,Saturday-1,1040-36503-80460-2-ae8054b0,Papakura Interchange To Manukau Bus Station Via Porchester,,0,,1040-36503-9a71e2ae,0,0
365-203,Weekday-1,1040-36504-23400-2-adb00ef3,Manukau Bus Station To Papakura Interchange Via Porchester,,1,,1040-36504-3052b71d,0,0
365-203,Saturday-1,1040-36504-24660-2-7d19e7b4,Manukau Bus Station To Papakura Interchange Via Porchester,,1,,1040-36504-3052b71d,0,0
365-203,Sunday-1,1040-36504-24660-2-f92f3c94,Manukau Bus Station To Papakura Interchange Via Porchester,,1,,1040-36504-3052b71d,0,0
365-203,Weekday-1,1040-36504-25200-2-6ebd0323,Manukau Bus Station To Papakura Interchange Via Porchester,,1,,1040-36504-3052b71d,0,0
365-203,Weekday-1,1040-36504-26400-2-c22a10cd,Manukau Bus Station To Papakura Interchange Via Porchester,,1,,1040-36504-3052b71d,0,0
365-203,Saturday-1,1040-36504-26460-2-ac0303d3,Manukau Bus Station To Papakura Interchange Via Porchester,,1,,1040-36504-3052b71d,0,0
365-203,Sunday-1,1040-36504-26460-2-c9ee3cb7,Manukau Bus Station To Papakura Interchange Via Porchester,,1,,1040-36504-3052b71d,0,0
365-203,Weekday-1,1040-36504-27600-2-2b4b649e,Manukau Bus Station To Papakura Interchange Via Porchester,,1,,1040-36504-3052b71d,0,0
365-203,Saturday-1,1040-36504-28260-2-ac0303d3,Manukau Bus Station To Papakura Interchange Via Porchester,,1,,1040-36504-3052b71d,0,0
365-203,Sunday-1,1040-36504-28260-2-c9ee3cb7,Manukau Bus Station To Papakura Interchange Via Porchester,,1,,1040-36504-3052b71d,0,0
365-203,Weekday-1,1040-36504-28800-2-2b4b649e,Manukau Bus Station To Papakura Interchange Via Porchester,,1,,1040-36504-3052b71d,0,0
365-203,Weekday-1,1040-36504-30000-2-3846dab8,Manukau Bus Station To Papakura Interchange Via Porchester,,1,,1040-36504-3052b71d,0,0
365-203,Saturday-1,1040-36504-30060-2-ac0303d3,Manukau Bus Station To Papakura Interchange Via Porchester,,1,,1040-36504-3052b71d,0,0
365-203,Sunday-1,1040-36504-30060-2-d915f8d3,Manukau Bus Station To Papakura Interchange Via Porchester,,1,,1040-36504-3052b71d,0,0
365-203,Weekday-1,1040-36504-31200-2-3846dab8,Manukau Bus Station To Papakura Interchange Via Porchester,,1,,1040-36504-3052b71d,0,0
365-203,Sunday-1,1040-36504-31860-2-60d78d89,Manukau Bus Station To Papakura Interchange Via Porchester,,1,,1040-36504-3052b71d,0,0
365-203,Saturday-1,1040-36504-31860-2-ea999f9d,Manukau Bus Station To Papakura Interchange Via Porchester,,1,,1040-36504-3052b71d,0,0
365-203,Weekday-1,1040-36504-32400-2-0489bfa8,Manukau Bus Station To Papakura Interchange Via Porchester,,1,,1040-36504-3052b71d,0,0
365-203,Weekday-1,1040-36504-33600-2-0489bfa8,Manukau Bus Station To Papakura Interchange Via Porchester,,1,,1040-36504-3052b71d,0,0
366-203,Saturday-1,1041-36606-46980-2-95523a5a,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Weekday-1,1041-36606-48480-2-a08381cb,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Sunday-1,1041-36606-48780-2-6eb05af7,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Saturday-1,1041-36606-48780-2-95523a5a,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Weekday-1,1041-36606-50280-2-95523a5a,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Sunday-1,1041-36606-50580-2-6eb05af7,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Saturday-1,1041-36606-50580-2-95523a5a,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Weekday-1,1041-36606-52080-2-f76d90ed,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Sunday-1,1041-36606-52380-2-6eb05af7,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Saturday-1,1041-36606-52380-2-95523a5a,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Weekday-1,1041-36606-53280-2-ba59c56d,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Sunday-1,1041-36606-54180-2-6eb05af7,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
RBGX-402,Weekday-1,1043-55540-63900-2-8a8e92b1,Britomart To Glen Innes Express,,1,,1043-55540-a27b5a10,0,0
366-203,Saturday-1,1041-36606-54180-2-95523a5a,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Weekday-1,1041-36606-54480-2-06e6526f,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Weekday-1,1041-36606-55680-2-5308249c,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Sunday-1,1041-36606-55980-2-6eb05af7,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Saturday-1,1041-36606-55980-2-95523a5a,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Weekday-1,1041-36606-56880-2-5308249c,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Sunday-1,1041-36606-57780-2-6eb05af7,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Saturday-1,1041-36606-57780-2-95523a5a,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Weekday-1,1041-36606-58080-2-5308249c,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Weekday-1,1041-36606-59280-2-5308249c,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Sunday-1,1041-36606-59580-2-6eb05af7,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Saturday-1,1041-36606-59580-2-95523a5a,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Weekday-1,1041-36606-60180-2-5308249c,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Weekday-1,1041-36606-60780-2-5308249c,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Weekday-1,1041-36606-61380-2-5308249c,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Sunday-1,1041-36606-61380-2-6eb05af7,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Saturday-1,1041-36606-61380-2-95523a5a,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Weekday-1,1041-36606-61980-2-5308249c,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Weekday-1,1041-36606-62580-2-5308249c,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Weekday-1,1041-36606-63180-2-5308249c,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Sunday-1,1041-36606-63180-2-6eb05af7,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Saturday-1,1041-36606-63180-2-95523a5a,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Weekday-1,1041-36606-63780-2-5308249c,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Weekday-1,1041-36606-64980-2-5308249c,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Sunday-1,1041-36606-64980-2-6eb05af7,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Saturday-1,1041-36606-64980-2-95523a5a,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Weekday-1,1041-36606-66180-2-a08381cb,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Sunday-1,1041-36606-66780-2-6eb05af7,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Saturday-1,1041-36606-66780-2-95523a5a,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Weekday-1,1041-36606-67980-2-a08381cb,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Weekend-1,1041-36606-68580-2-999101dd,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Weekday-1,1041-36606-69780-2-999101dd,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Weekend-1,1041-36606-70980-2-999101dd,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Weekday-1,1041-36606-71580-2-999101dd,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Weekend-1,1041-36606-74580-2-999101dd,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Weekday-1,1041-36606-75780-2-9dc72197,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Weekend-1,1041-36606-77580-2-999101dd,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Weekday-1,1041-36606-79380-2-9dc72197,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Weekend-1,1041-36606-81180-2-999101dd,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Weekday-1,1041-36606-82980-2-9dc72197,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
366-203,Saturday-1,1041-36606-84780-2-999101dd,Manukau Bus Station To Manurewa Via The Gardens,,1,,1041-36606-10ed19e8,0,0
RBGX-402,Weekday-1,1043-55540-55800-2-8a8e92b1,Britomart To Glen Innes Express,,1,,1043-55540-a27b5a10,0,0
372-203,Saturday-1,1045-37202-19440-2-e125e3a2,Papakura Shops To Keri Hill Loop,,1,,1045-37202-20671089,0,0
149-206,Weekday-1,1059-14901-49200-2-3037d251,Ranui To New Lynn Via Rosebank,,0,,1059-14901-fd6d13f3,0,0
RBGX-402,Weekday-1,1043-55540-56700-2-8a8e92b1,Britomart To Glen Innes Express,,1,,1043-55540-a27b5a10,0,0
RBGX-402,Weekday-1,1043-55540-57600-2-8a8e92b1,Britomart To Glen Innes Express,,1,,1043-55540-a27b5a10,0,0
RBGX-402,Weekday-1,1043-55540-64800-2-8a8e92b1,Britomart To Glen Innes Express,,1,,1043-55540-a27b5a10,0,0
RBGX-402,Weekday-1,1043-55540-65700-2-8a8e92b1,Britomart To Glen Innes Express,,1,,1043-55540-a27b5a10,0,0
RBGX-402,Weekday-1,1043-55540-66600-2-8a8e92b1,Britomart To Glen Innes Express,,1,,1043-55540-a27b5a10,0,0
RBGX-402,Weekday-1,1043-55541-23400-2-528e4f94,Glen Innes To Britomart Express,,0,,1043-55541-4af6c385,0,0
RBGX-402,Weekday-1,1043-55541-24300-2-528e4f94,Glen Innes To Britomart Express,,0,,1043-55541-4af6c385,0,0
RBGX-402,Weekday-1,1043-55541-25200-2-528e4f94,Glen Innes To Britomart Express,,0,,1043-55541-4af6c385,0,0
RBGX-402,Weekday-1,1043-55541-26100-2-528e4f94,Glen Innes To Britomart Express,,0,,1043-55541-4af6c385,0,0
RBGX-402,Weekday-1,1043-55541-27000-2-528e4f94,Glen Innes To Britomart Express,,0,,1043-55541-4af6c385,0,0
RBGX-402,Weekday-1,1043-55541-27900-2-528e4f94,Glen Innes To Britomart Express,,0,,1043-55541-4af6c385,0,0
RBGX-402,Weekday-1,1043-55541-28800-2-528e4f94,Glen Innes To Britomart Express,,0,,1043-55541-4af6c385,0,0
RBGX-402,Weekday-1,1043-55541-29700-2-528e4f94,Glen Innes To Britomart Express,,0,,1043-55541-4af6c385,0,0
RBGX-402,Weekday-1,1043-55541-30600-2-528e4f94,Glen Innes To Britomart Express,,0,,1043-55541-4af6c385,0,0
RBGX-402,Weekday-1,1043-55541-31500-2-528e4f94,Glen Innes To Britomart Express,,0,,1043-55541-4af6c385,0,0
RBGX-402,Weekday-1,1043-55541-32400-2-528e4f94,Glen Innes To Britomart Express,,0,,1043-55541-4af6c385,0,0
RBGX-402,Weekday-1,1043-55541-33300-2-528e4f94,Glen Innes To Britomart Express,,0,,1043-55541-4af6c385,0,0
RBGX-402,Weekday-1,1043-55541-34200-2-528e4f94,Glen Innes To Britomart Express,,0,,1043-55541-4af6c385,0,0
RBPX-402,Weekday-1,1044-55542-21600-2-48fbc917,Britomart To Panmure Express,,1,,1044-55542-d86025c0,0,0
RBPX-402,Weekday-1,1044-55542-22800-2-48fbc917,Britomart To Panmure Express,,1,,1044-55542-d86025c0,0,0
394-203,Weekday-1,1054-39405-45000-2-30d8ef7f,Pukekohe Station To Papakura Station Via Paerata Rise,,0,,1054-39405-b489b2c4,0,0
RBPX-402,Weekday-1,1044-55542-24000-2-48fbc917,Britomart To Panmure Express,,1,,1044-55542-d86025c0,0,0
RBPX-402,Weekday-1,1044-55542-25200-2-48fbc917,Britomart To Panmure Express,,1,,1044-55542-d86025c0,0,0
RBPX-402,Weekday-1,1044-55542-26400-2-48fbc917,Britomart To Panmure Express,,1,,1044-55542-d86025c0,0,0
RBPX-402,Weekday-1,1044-55542-27600-2-48fbc917,Britomart To Panmure Express,,1,,1044-55542-d86025c0,0,0
RBPX-402,Weekday-1,1044-55542-28800-2-48fbc917,Britomart To Panmure Express,,1,,1044-55542-d86025c0,0,0
394-203,Weekend-1,1054-39405-45300-2-30d8ef7f,Pukekohe Station To Papakura Station Via Paerata Rise,,0,,1054-39405-b489b2c4,0,0
394-203,Weekend-1,1054-39405-46500-2-30d8ef7f,Pukekohe Station To Papakura Station Via Paerata Rise,,0,,1054-39405-b489b2c4,0,0
RBPX-402,Weekday-1,1044-55542-30000-2-48fbc917,Britomart To Panmure Express,,1,,1044-55542-d86025c0,0,0
RBPX-402,Weekday-1,1044-55542-31200-2-48fbc917,Britomart To Panmure Express,,1,,1044-55542-d86025c0,0,0
RBPX-402,Weekday-1,1044-55542-55800-2-48fbc917,Britomart To Panmure Express,,1,,1044-55542-d86025c0,0,0
RBPX-402,Weekday-1,1044-55542-56400-2-48fbc917,Britomart To Panmure Express,,1,,1044-55542-d86025c0,0,0
RBPX-402,Weekday-1,1044-55542-57000-2-48fbc917,Britomart To Panmure Express,,1,,1044-55542-d86025c0,0,0
394-203,Weekday-1,1054-39405-46800-2-30d8ef7f,Pukekohe Station To Papakura Station Via Paerata Rise,,0,,1054-39405-b489b2c4,0,0
394-203,Weekend-1,1054-39405-47700-2-30d8ef7f,Pukekohe Station To Papakura Station Via Paerata Rise,,0,,1054-39405-b489b2c4,0,0
RBPX-402,Weekday-1,1044-55542-57600-2-48fbc917,Britomart To Panmure Express,,1,,1044-55542-d86025c0,0,0
RBPX-402,Weekday-1,1044-55542-58200-2-48fbc917,Britomart To Panmure Express,,1,,1044-55542-d86025c0,0,0
RBPX-402,Weekday-1,1044-55542-58800-2-48fbc917,Britomart To Panmure Express,,1,,1044-55542-d86025c0,0,0
RBPX-402,Weekday-1,1044-55542-59400-2-48fbc917,Britomart To Panmure Express,,1,,1044-55542-d86025c0,0,0
RBPX-402,Weekday-1,1044-55542-60000-2-48fbc917,Britomart To Panmure Express,,1,,1044-55542-d86025c0,0,0
394-203,Weekday-1,1054-39405-48600-2-30d8ef7f,Pukekohe Station To Papakura Station Via Paerata Rise,,0,,1054-39405-b489b2c4,0,0
394-203,Weekend-1,1054-39405-48900-2-30d8ef7f,Pukekohe Station To Papakura Station Via Paerata Rise,,0,,1054-39405-b489b2c4,0,0
RBPX-402,Weekday-1,1044-55542-60600-2-48fbc917,Britomart To Panmure Express,,1,,1044-55542-d86025c0,0,0
RBPX-402,Weekday-1,1044-55542-61200-2-48fbc917,Britomart To Panmure Express,,1,,1044-55542-d86025c0,0,0
RBPX-402,Weekday-1,1044-55542-61800-2-48fbc917,Britomart To Panmure Express,,1,,1044-55542-d86025c0,0,0
RBPX-402,Weekday-1,1044-55542-62400-2-48fbc917,Britomart To Panmure Express,,1,,1044-55542-d86025c0,0,0
RBPX-402,Weekday-1,1044-55542-63000-2-48fbc917,Britomart To Panmure Express,,1,,1044-55542-d86025c0,0,0
394-203,Weekend-1,1054-39405-50100-2-30d8ef7f,Pukekohe Station To Papakura Station Via Paerata Rise,,0,,1054-39405-b489b2c4,0,0
394-203,Weekday-1,1054-39405-50400-2-30d8ef7f,Pukekohe Station To Papakura Station Via Paerata Rise,,0,,1054-39405-b489b2c4,0,0
RBPX-402,Weekday-1,1044-55542-63600-2-48fbc917,Britomart To Panmure Express,,1,,1044-55542-d86025c0,0,0
RBPX-402,Weekday-1,1044-55542-64200-2-48fbc917,Britomart To Panmure Express,,1,,1044-55542-d86025c0,0,0
RBPX-402,Weekday-1,1044-55542-64800-2-48fbc917,Britomart To Panmure Express,,1,,1044-55542-d86025c0,0,0
RBPX-402,Weekday-1,1044-55542-65400-2-48fbc917,Britomart To Panmure Express,,1,,1044-55542-d86025c0,0,0
RBPX-402,Weekday-1,1044-55542-66000-2-48fbc917,Britomart To Panmure Express,,1,,1044-55542-d86025c0,0,0
394-203,Weekend-1,1054-39405-51300-2-30d8ef7f,Pukekohe Station To Papakura Station Via Paerata Rise,,0,,1054-39405-b489b2c4,0,0
394-203,Weekday-1,1054-39405-52200-2-30d8ef7f,Pukekohe Station To Papakura Station Via Paerata Rise,,0,,1054-39405-b489b2c4,0,0
RBPX-402,Weekday-1,1044-55542-66600-2-48fbc917,Britomart To Panmure Express,,1,,1044-55542-d86025c0,0,0
RBPX-402,Weekday-1,1044-55543-23400-2-0a7aadc7,Panmure To Britomart Express,,0,,1044-55543-6c71db5e,0,0
RBPX-402,Weekday-1,1044-55543-24000-2-0a7aadc7,Panmure To Britomart Express,,0,,1044-55543-6c71db5e,0,0
RBPX-402,Weekday-1,1044-55543-24600-2-0a7aadc7,Panmure To Britomart Express,,0,,1044-55543-6c71db5e,0,0
RBPX-402,Weekday-1,1044-55543-25200-2-0a7aadc7,Panmure To Britomart Express,,0,,1044-55543-6c71db5e,0,0
394-203,Weekend-1,1054-39405-52500-2-30d8ef7f,Pukekohe Station To Papakura Station Via Paerata Rise,,0,,1054-39405-b489b2c4,0,0
RBPX-402,Weekday-1,1044-55543-25800-2-0a7aadc7,Panmure To Britomart Express,,0,,1044-55543-6c71db5e,0,0
RBPX-402,Weekday-1,1044-55543-26400-2-0a7aadc7,Panmure To Britomart Express,,0,,1044-55543-6c71db5e,0,0
RBPX-402,Weekday-1,1044-55543-27000-2-0a7aadc7,Panmure To Britomart Express,,0,,1044-55543-6c71db5e,0,0
RBPX-402,Weekday-1,1044-55543-27600-2-0a7aadc7,Panmure To Britomart Express,,0,,1044-55543-6c71db5e,0,0
RBPX-402,Weekday-1,1044-55543-28200-2-0a7aadc7,Panmure To Britomart Express,,0,,1044-55543-6c71db5e,0,0
394-203,Weekend-1,1054-39405-53700-2-30d8ef7f,Pukekohe Station To Papakura Station Via Paerata Rise,,0,,1054-39405-b489b2c4,0,0
RBPX-402,Weekday-1,1044-55543-28800-2-0a7aadc7,Panmure To Britomart Express,,0,,1044-55543-6c71db5e,0,0
RBPX-402,Weekday-1,1044-55543-29400-2-0a7aadc7,Panmure To Britomart Express,,0,,1044-55543-6c71db5e,0,0
RBPX-402,Weekday-1,1044-55543-30000-2-0a7aadc7,Panmure To Britomart Express,,0,,1044-55543-6c71db5e,0,0
RBPX-402,Weekday-1,1044-55543-30600-2-0a7aadc7,Panmure To Britomart Express,,0,,1044-55543-6c71db5e,0,0
RBPX-402,Weekday-1,1044-55543-31200-2-0a7aadc7,Panmure To Britomart Express,,0,,1044-55543-6c71db5e,0,0
394-203,Weekday-1,1054-39405-54000-2-e7fb2abf,Pukekohe Station To Papakura Station Via Paerata Rise,,0,,1054-39405-b489b2c4,0,0
RBPX-402,Weekday-1,1044-55543-31800-2-0a7aadc7,Panmure To Britomart Express,,0,,1044-55543-6c71db5e,0,0
RBPX-402,Weekday-1,1044-55543-32400-2-0a7aadc7,Panmure To Britomart Express,,0,,1044-55543-6c71db5e,0,0
RBPX-402,Weekday-1,1044-55543-33000-2-0a7aadc7,Panmure To Britomart Express,,0,,1044-55543-6c71db5e,0,0
RBPX-402,Weekday-1,1044-55543-33600-2-0a7aadc7,Panmure To Britomart Express,,0,,1044-55543-6c71db5e,0,0
RBPX-402,Weekday-1,1044-55543-34200-2-0a7aadc7,Panmure To Britomart Express,,0,,1044-55543-6c71db5e,0,0
394-203,Weekend-1,1054-39405-54900-2-30d8ef7f,Pukekohe Station To Papakura Station Via Paerata Rise,,0,,1054-39405-b489b2c4,0,0
RBPX-402,Weekday-1,1044-55543-55800-2-0a7aadc7,Panmure To Britomart Express,,0,,1044-55543-6c71db5e,0,0
RBPX-402,Weekday-1,1044-55543-57000-2-0a7aadc7,Panmure To Britomart Express,,0,,1044-55543-6c71db5e,0,0
RBPX-402,Weekday-1,1044-55543-58200-2-0a7aadc7,Panmure To Britomart Express,,0,,1044-55543-6c71db5e,0,0
RBPX-402,Weekday-1,1044-55543-59400-2-0a7aadc7,Panmure To Britomart Express,,0,,1044-55543-6c71db5e,0,0
RBPX-402,Weekday-1,1044-55543-60600-2-0a7aadc7,Panmure To Britomart Express,,0,,1044-55543-6c71db5e,0,0
394-203,Weekday-1,1054-39405-55200-2-e7fb2abf,Pukekohe Station To Papakura Station Via Paerata Rise,,0,,1054-39405-b489b2c4,0,0
RBPX-402,Weekday-1,1044-55543-61800-2-0a7aadc7,Panmure To Britomart Express,,0,,1044-55543-6c71db5e,0,0
RBPX-402,Weekday-1,1044-55543-63000-2-0a7aadc7,Panmure To Britomart Express,,0,,1044-55543-6c71db5e,0,0
RBPX-402,Weekday-1,1044-55543-64200-2-0a7aadc7,Panmure To Britomart Express,,0,,1044-55543-6c71db5e,0,0
RBPX-402,Weekday-1,1044-55543-65400-2-0a7aadc7,Panmure To Britomart Express,,0,,1044-55543-6c71db5e,0,0
372-203,Weekday-1,1045-37202-18900-2-e125e3a2,Papakura Shops To Keri Hill Loop,,1,,1045-37202-20671089,0,0
377-203,Weekday-1,1049-37701-23100-2-efb9681d,Pahurehure To Papakura Interchange,,0,,1049-37701-99394761,0,0
372-203,Weekday-1,1045-37202-20700-2-e125e3a2,Papakura Shops To Keri Hill Loop,,1,,1045-37202-20671089,0,0
